DATE,TAVG,TMAX,TMIN
20180829,80,85,70
20180830,77,90,70
20180831,78,92,69
20180901,79,91,71
20180902,82,94,71
20180903,83,94,72
20180904,83,96,70
20180905,82,94,71
20180906,80,92,70
20180907,76,88,70
20180908,73,80,65
20180909,65,66,60
20180910,64,78,59
20180911,67,78,56
20180912,68,78,59
20180913,73,89,61
20180914,77,91,66
20180915,79,93,69
20180916,79,90,70
20180917,78,91,70
20180918,79,92,69
20180919,79,93,69
20180920,81,94,70
20180921,81,91,70
20180922,67,70,60
20180923,63,71,60
20180924,69,75,65
20180925,74,80,70
20180926,70,73,57
20180927,60,65,51
20180928,58,75,49
20180929,63,77,52
20180930,67,82,55
20181001,69,84,59
20181002,76,87,68
20181003,77,88,68
20181004,78,84,67
20181005,76,89,67
20181006,78,89,67
20181007,77,89,66
20181008,80,88,70
20181009,78,87,71
20181010,73,78,58
20181011,59,61,45
20181012,47,55,39
20181013,45,53,39
20181014,50,57,47
20181015,52,55,40
20181016,44,52,39
20181017,49,65,37
20181018,49,60,37
20181019,46,59,35
20181020,55,65,39
20181021,43,54,29
20181022,46,65,33
20181023,52,68,38
20181024,48,61,36
20181025,48,57,43
20181026,51,53,46
20181027,49,59,40
20181028,52,68,39
20181029,51,66,34
20181030,56,76,43
20181031,65,67,53
20181101,50,53,43
20181102,46,54,41
20181103,47,58,36
20181104,54,62,51
20181105,53,62,45
20181106,56,63,47
20181107,50,57,38
20181108,40,43,34
20181109,40,45,31
20181110,30,36,21
20181111,31,45,20
20181112,39,46,35
20181113,33,37,25
20181114,27,33,22
20181115,31,32,28
20181116,34,47,27
20181117,37,54,27
20181118,42,51,32
20181119,42,43,39
20181120,37,39,26
20181121,34,50,24
20181122,40,59,28
20181123,44,53,36
20181124,51,60,41
20181125,48,62,36
20181126,39,43,25
20181127,25,25,18
20181128,23,32,15
20181129,40,53,31
20181130,50,55,48
20181201,55,62,52
20181202,55,58,43
20181203,42,43,34
20181204,36,38,30
20181205,31,38,28
20181206,35,42,30
20181207,32,38,25
20181208,28,30,25
20181209,30,40,24
20181210,30,41,18
20181211,30,48,17
20181212,43,56,37
20181213,47,55,41
20181214,50,52,47
20181215,48,50,42
20181216,45,54,32
20181217,39,52,28
20181218,37,49,26
20181219,39,56,28
20181220,48,50,45
20181221,41,46,36
20181222,38,46,32
20181223,34,38,28
20181224,35,49,27
20181225,40,50,32
20181226,38,52,29
20181227,49,58,44
20181228,51,56,33
20181229,33,35,31
20181230,35,46,28
20181231,50,64,43
20190101,45,46,38
20190102,38,39,37
20190103,36,40,32
20190104,37,43,32
20190105,41,54,31
20190106,43,56,32
20190107,54,58,51
20190108,55,60,41
20190109,37,43,24
20190110,25,32,20
20190111,27,35,21
20190112,33,38,31
20190113,36,37,31
20190114,32,36,26
20190115,32,37,30
20190116,38,44,37
20190117,42,45,38
20190118,38,40,35
20190119,40,43,26
20190120,23,27,14
20190121,18,24,11
20190122,29,48,22
20190123,44,51,25
20190124,27,34,21
20190125,21,28,12
20190126,31,40,26
20190127,33,39,24
20190128,36,50,18
20190129,21,27,14
20190130,10,14,1
20190131,10,25,6
20190201,29,45,25
20190202,36,56,25
20190203,47,67,31
20190204,55,60,48
20190205,45,49,38
20190206,51,61,48
20190207,56,67,25
20190208,25,28,18
20190209,22,34,16
20190210,31,41,23
20190211,41,56,40
20190212,48,57,30
20190213,34,43,28
20190214,46,57,41
20190215,39,53,26
20190216,30,40,26
20190217,36,41,33
20190218,33,34,27
20190219,31,39,24
20190220,39,46,33
20190221,39,46,29
20190222,41,47,37
20190223,47,58,42
20190224,49,57,33
20190225,33,42,24
20190226,38,58,25
20190227,44,59,31
20190228,33,33,29
20190301,35,40,33
20190302,39,42,34
20190303,33,34,18
20190304,16,21,8
20190305,18,29,9
20190306,22,32,16
20190307,32,40,27
20190308,37,46,32
20190309,44,64,39
20190310,49,51,37
20190311,43,51,33
20190312,41,51,29
20190313,54,72,45
20190314,63,72,47
20190315,47,47,34
20190316,40,50,30
20190317,42,56,30
20190318,40,52,25
20190319,41,55,29
20190320,46,53,39
20190321,44,47,34
20190322,44,60,33
20190323,44,58,29
20190324,49,62,44
20190325,53,54,39
20190326,43,52,32
20190327,44,59,29
20190328,55,72,42
20190329,59,67,53
20190330,57,63,38
20190331,39,42,29
20190401,37,50,27
20190402,45,59,33
20190403,51,65,37
20190404,58,70,47
20190405,55,63,52
20190406,58,70,46
20190407,63,69,57
20190408,65,74,58
20190409,64,73,50
20190410,61,77,46
20190411,72,83,64
20190412,63,74,46
20190413,54,65,44
20190414,51,68,35
20190415,43,58,33
20190416,59,77,45
20190417,67,80,53
20190418,67,69,48
20190419,46,48,43
20190420,47,64,40
20190421,53,73,35
20190422,63,79,48
20190423,68,79,57
20190424,65,78,54
20190425,64,71,58
20190426,60,65,45
20190427,55,69,45
20190428,55,62,43
20190429,58,79,47
20190430,71,85,61
20190501,74,80,58
20190502,64,72,58
20190503,65,69,61
20190504,61,63,57
20190505,61,72,52
20190506,62,77,49
20190507,67,80,54
20190508,72,85,60
20190509,74,76,58
20190510,58,61,48
20190511,54,63,47
20190512,53,57,48
20190513,53,63,46
20190514,57,71,43
20190515,61,68,55
20190516,66,84,52
20190517,78,88,70
20190518,77,87,64
20190519,73,79,62
20190520,67,76,55
20190521,63,81,54
20190522,72,82,63
20190523,79,87,72
20190524,79,89,67
20190525,79,88,70
20190526,76,85,69
20190527,76,88,67
20190528,79,88,69
20190529,77,84,65
20190530,71,78,64
20190531,70,81,59
20190601,72,83,60
20190602,73,82,61
20190603,68,78,54
20190604,70,84,57
20190605,79,90,69
20190606,76,85,68
20190607,75,82,67
20190608,72,81,67
20190609,76,85,69
20190610,74,79,61
20190611,68,78,52
20190612,66,79,52
20190613,65,73,51
20190614,64,79,49
20190615,73,84,64
20190616,79,89,70
20190617,75,84,68
20190618,75,83,71
20190619,76,84,68
20190620,71,78,63
20190621,71,82,61
20190622,71,80,65
20190623,75,85,69
20190624,73,81,67
20190625,73,84,62
20190626,78,89,66
20190627,76,85,69
20190628,78,88,67
20190629,81,91,71
20190630,83,92,71
20190701,78,91,69
20190702,82,91,72
20190703,78,87,70
20190704,75,84,69
20190705,80,91,72
20190706,78,87,72
20190707,81,91,73
20190708,81,89,72
20190709,80,90,69
20190710,83,95,74
20190711,82,91,72
20190712,79,88,66
20190713,77,93,61
20190714,81,92,71
20190715,77,79,73
20190716,77,84,74
20190717,80,90,75
20190718,80,88,73
20190719,84,93,76
20190720,84,93,76
20190721,84,94,72
20190722,75,78,65
20190723,71,82,60
20190724,73,82,63
20190725,72,84,59
20190726,74,86,61
20190727,77,88,65
20190728,78,89,68
20190729,78,87,71
20190730,76,87,68
20190731,75,86,66
20190801,74,85,62
20190802,77,89,66
20190803,78,89,68
20190804,80,90,69
20190805,78,90,65
20190806,78,90,67
20190807,75,88,66
20190808,77,88,67
20190809,80,91,70
20190810,78,89,65
20190811,76,90,62
20190812,78,88,73
20190813,80,87,71
20190814,80,89,70
20190815,76,84,67
20190816,75,87,65
20190817,79,91,69
20190818,80,91,70
20190819,78,92,68
20190820,80,91,69
20190821,75,88,67
20190822,75,79,70
20190823,73,77,63
20190824,69,78,59
20190825,70,82,61
20190826,74,79,72
20190827,76,83,66
20190828,73,80,60
20190829,70,85,57
20190830,75,88,65
20190831,77,87,71
20190901,76,87,67
20190902,76,84,66
20190903,75,88,63
20190904,79,88,65
20190905,71,81,61
20190906,72,91,59
20190907,71,80,60
20190908,68,80,57
20190909,73,90,61
20190910,78,95,64
20190911,81,93,69
20190912,81,94,69
20190913,81,93,69
20190914,74,84,61
20190915,73,93,58
20190916,80,96,67
20190917,79,92,67
20190918,76,89,62
20190919,76,91,62
20190920,78,90,70
20190921,79,91,67
20190922,76,91,62
20190923,76,84,58
20190924,67,80,52
20190925,70,88,59
20190926,74,82,56
20190927,71,93,55
20190928,80,91,66
20190929,80,95,70
20190930,80,95,68
20191001,80,94,67
20191002,81,96,68
20191003,79,89,60
20191004,65,76,54
20191005,64,83,51
20191006,68,72,58
20191007,62,73,49
20191008,58,76,44
20191009,59,78,44
20191010,66,85,52
20191011,67,71,40
20191012,46,57,34
20191013,50,70,35
20191014,55,72,39
20191015,57,78,42
20191016,55,58,38
20191017,48,60,35
20191018,49,65,34
20191019,54,74,40
20191020,61,74,49
20191021,63,69,52
20191022,57,64,43
20191023,52,69,38
20191024,55,65,43
20191025,53,57,48
20191026,57,68,51
20191027,56,65,46
20191028,52,58,44
20191029,57,60,49
20191030,51,55,48
20191031,42,50,27
20191101,36,49,27
20191102,40,54,30
20191103,41,56,28
20191104,47,64,33
20191105,48,55,35
20191106,41,50,31
20191107,44,50,28
20191108,30,36,22
20191109,34,51,25
20191110,49,66,40
20191111,43,49,22
20191112,20,22,11
20191113,19,34,9
20191114,35,46,29
20191115,32,43,20
20191116,35,47,28
20191117,35,48,25
20191118,42,49,38
20191119,44,51,35
20191120,42,53,30
20191121,49,54,46
20191122,45,48,36
20191123,39,41,34
20191124,39,51,30
20191125,46,62,37
20191126,51,58,44
20191127,53,63,37
20191128,38,41,33
20191129,40,45,38
20191130,44,60,40
20191201,48,57,34
20191202,36,37,33
20191203,35,45,28
20191204,42,54,34
20191205,43,59,27
20191206,49,57,37
20191207,39,50,29
20191208,42,61,30
20191209,56,59,38
20191210,35,38,22
20191211,29,45,20
20191212,36,50,26
20191213,41,48,31
20191214,41,43,32
20191215,33,35,29
20191216,35,36,33
20191217,34,37,25
20191218,27,32,20
20191219,28,41,20
20191220,34,47,23
20191221,39,53,28
20191222,39,58,27
20191223,45,62,31
20191224,43,62,30
20191225,46,68,31
20191226,56,67,48
20191227,53,55,46
20191228,52,61,47
20191229,60,64,50
20191230,45,50,38
20191231,38,41,35
20200101,40,52,30
20200102,46,52,42
20200103,50,52,40
20200104,39,41,30
20200105,37,53,27
20200106,40,49,27
20200107,37,48,25
20200108,38,48,30
20200109,44,57,37
20200110,54,62,49
20200111,56,64,36
20200112,37,42,33
20200113,40,45,35
20200114,44,58,36
20200115,47,56,38
20200116,40,46,28
20200117,30,41,26
20200118,45,56,29
20200119,25,30,17
20200120,19,23,16
20200121,25,32,19
20200122,26,37,18
20200123,37,43,33
20200124,41,43,34
20200125,36,36,30
20200126,36,47,31
20200127,35,38,28
20200128,31,32,30
20200129,34,41,32
20200130,35,41,31
20200131,39,43,36
20200201,41,46,31
20200202,44,64,31
20200203,54,70,39
20200204,57,61,39
20200205,37,39,35
20200206,34,36,29
20200207,32,37,29
20200208,34,38,25
20200209,34,60,24
20200210,47,54,35
20200211,38,43,33
20200212,36,38,33
20200213,34,38,15
20200214,17,25,11
20200215,28,48,17
20200216,41,54,30
20200217,43,55,32
20200218,47,53,32
20200219,36,47,28
20200220,35,38,24
20200221,27,37,19
20200222,32,49,19
20200223,42,56,28
20200224,45,48,43
20200225,46,48,39
20200226,38,39,31
20200227,33,42,29
20200228,38,44,30
20200229,33,43,21
20200301,43,67,30
20200302,54,63,50
20200303,53,60,35
20200304,48,61,35
20200305,46,62,34
20200306,44,45,28
20200307,36,51,23
20200308,46,67,29
20200309,57,64,53
20200310,53,60,43
20200311,46,58,43
20200312,50,65,39
20200313,51,57,41
20200314,43,46,38
20200315,39,43,37
20200316,42,46,39
20200317,47,56,40
20200318,48,61,40
20200319,62,71,55
20200320,63,70,42
20200321,40,42,33
20200322,37,46,33
20200323,47,54,40
20200324,44,51,39
20200325,48,62,39
20200326,61,81,48
20200327,68,77,59
20200328,72,80,63
20200329,64,68,51
20200330,56,64,43
20200331,51,53,41
20200401,45,56,37
20200402,49,65,37
20200403,58,71,45
20200404,57,60,48
20200405,53,65,47
20200406,59,74,46
20200407,67,80,55
20200408,74,86,59
20200409,58,60,40
20200410,46,55,34
20200411,49,64,36
20200412,56,62,51
20200413,49,56,39
20200414,44,50,31
20200415,43,57,29
20200416,42,58,28
20200417,50,54,39
20200418,44,56,32
20200419,49,60,40
20200420,54,69,40
20200421,59,64,42
20200422,55,73,37
20200423,57,59,53
20200424,59,70,53
20200425,58,64,51
20200426,52,61,42
20200427,53,70,37
20200428,64,76,57
20200429,62,67,49
20200430,54,65,45
20200501,56,73,42
20200502,69,84,54
20200503,71,77,55
20200504,63,76,47
20200505,58,59,50
20200506,53,62,44
20200507,56,68,46
20200508,55,58,38
20200509,48,61,35
20200510,54,67,43
20200511,50,59,39
20200512,51,58,42
20200513,51,58,48
20200514,66,83,57
20200515,71,74,62
20200516,68,81,61
20200517,71,79,63
20200518,65,69,58
20200519,61,69,58
20200520,62,62,58
20200521,62,74,54
20200522,68,80,57
20200523,74,87,65
20200524,75,85,66
20200525,78,90,67
20200526,78,84,69
20200527,71,72,66
20200528,73,83,67
20200529,71,79,65
20200530,68,76,58
20200531,67,78,55
20200601,67,80,52
20200602,76,89,64
20200603,77,89,64
20200604,78,85,68
20200605,74,88,66
20200606,81,94,69
20200607,80,90,68
20200608,76,88,63
20200609,80,83,75
20200610,81,84,62
20200611,72,84,59
20200612,74,90,58
20200613,79,90,65
20200614,71,80,60
20200615,69,81,55
20200616,71,83,58
20200617,72,85,59
20200618,75,89,61
20200619,78,90,65
20200620,81,93,68
20200621,76,80,68
20200622,75,86,67
20200623,75,82,66
20200624,74,85,65
20200625,75,89,61
20200626,80,90,70
20200627,79,87,70
20200628,74,83,69
20200629,80,92,71
20200630,74,78,69
20200701,76,89,69
20200702,80,91,71
20200703,81,91,71
20200704,82,94,71
20200705,83,94,72
20200706,80,90,70
20200707,83,95,74
20200708,81,93,72
20200709,80,92,71
20200710,82,88,74
20200711,81,91,68
20200712,74,82,65
20200713,76,85,67
20200714,76,88,63
20200715,78,90,66
20200716,77,83,71
20200717,78,90,71
20200718,82,92,73
20200719,85,93,74
20200720,78,83,71
20200721,78,91,72
20200722,80,90,73
20200723,78,90,73
20200724,81,91,72
20200725,81,94,71
20200726,82,92,73
20200727,82,90,72
20200728,78,88,73
20200729,79,91,67
20200730,78,87,73
20200731,76,84,71
20200801,74,81,66
20200802,72,84,65
20200803,72,83,66
20200804,71,80,60
20200805,68,80,57
20200806,70,82,61
20200807,72,84,60
20200808,74,87,60
20200809,77,84,72
20200810,81,93,69
20200811,77,87,69
20200812,78,84,73
20200813,77,89,72
20200814,77,86,71
20200815,78,89,68
20200816,77,84,69
20200817,76,88,64
20200818,76,86,66
20200819,71,81,61
20200820,71,83,59
20200821,73,83,64
20200822,74,87,66
20200823,77,90,67
20200824,79,91,68
20200825,80,91,70
20200826,78,89,70
20200827,78,87,73
20200828,78,87,72
20200829,77,89,71
20200830,73,79,64
20200831,75,84,71
20200901,75,80,70
20200902,77,84,74
20200903,77,86,71
20200904,75,81,58
20200905,68,84,55
20200906,71,85,59
20200907,76,88,66
20200908,79,90,66
20200909,77,90,64
20200910,78,91,67
20200911,73,79,66
20200912,73,85,68
20200913,76,86,66
20200914,72,85,62
20200915,68,78,57
20200916,66,83,54
20200917,70,85,55
20200918,67,74,51
20200919,58,72,46
20200920,60,76,45
20200921,63,79,48
20200922,62,76,50
20200923,62,70,53
20200924,65,75,60
20200925,68,80,61
20200926,67,78,58
20200927,69,81,60
20200928,63,69,50
20200929,57,69,46
20200930,62,81,49
20201001,60,72,45
20201002,54,66,42
20201003,54,69,42
20201004,54,61,40
20201005,50,67,35
20201006,55,76,40
20201007,66,86,53
20201008,68,86,52
20201009,67,82,54
20201010,68,76,63
20201011,72,85,62
20201012,67,76,46
20201013,56,74,41
20201014,61,82,45
20201015,60,63,46
20201016,49,62,33
20201017,49,68,35
20201018,57,66,51
20201019,56,57,52
20201020,55,64,52
20201021,66,79,58
20201022,68,85,55
20201023,71,84,47
20201024,49,56,45
20201025,51,52,49
20201026,50,53,46
20201027,48,52,47
20201028,50,53,48
20201029,52,55,45
20201030,46,54,36
20201031,46,62,34
20201101,51,54,32
20201102,39,52,25
20201103,48,68,36
20201104,56,75,41
20201105,58,73,45
20201106,55,73,41
20201107,56,77,42
20201108,68,82,61
20201109,68,81,59
20201110,70,78,56
20201111,57,58,38
20201112,45,61,35
20201113,47,54,31
20201114,43,66,33
20201115,58,65,39
20201116,47,61,35
20201117,47,52,30
20201118,39,55,28
20201119,54,68,46
20201120,58,65,50
20201121,56,59,48
20201122,48,54,38
20201123,43,56,32
20201124,47,56,43
20201125,54,63,49
20201126,51,51,48
20201127,49,59,37
20201128,44,54,30
20201129,40,57,29
20201130,38,44,30
20201201,32,40,22
20201202,32,49,20
20201203,34,45,27
20201204,42,48,34
20201205,39,52,28
20201206,35,43,28
20201207,36,44,31
20201208,39,42,33
20201209,44,62,34
20201210,47,68,32
20201211,53,68,40
20201212,55,59,42
20201213,42,43,38
20201214,37,40,25
20201215,30,39,20
20201216,35,36,32
20201217,33,40,23
20201218,30,43,20
20201219,40,45,36
20201220,43,49,37
20201221,44,58,38
20201222,45,51,35
20201223,47,59,39
20201224,35,45,20
20201225,18,20,13
20201226,26,44,15
20201227,41,59,31
20201228,41,51,30
20201229,33,41,28
20201230,45,54,34
20201231,33,35,29
20210101,39,53,33
20210102,39,41,36
20210103,38,42,28
20210104,36,53,26
20210105,40,47,29
20210106,34,42,26
20210107,34,40,28
20210108,35,36,33
20210109,33,35,31
20210110,31,32,28
20210111,29,30,27
20210112,30,43,22
20210113,36,50,28
20210114,43,56,33
20210115,39,44,31
20210116,35,39,33
20210117,35,38,30
20210118,36,47,28
20210119,40,49,31
20210120,36,41,25
20210121,42,53,34
20210122,37,41,25
20210123,29,42,17
20210124,36,41,33
20210125,38,41,36
20210126,43,49,34
20210127,35,37,25
20210128,26,33,18
20210129,27,41,20
20210130,35,42,31
20210131,42,49,33
20210201,34,37,28
20210202,31,37,26
20210203,32,42,24
20210204,35,46,28
20210205,35,44,23
20210206,33,40,24
20210207,22,26,11
20210208,24,38,18
20210209,29,31,25
20210210,28,30,24
20210211,26,30,22
20210212,24,27,19
20210213,20,21,15
20210214,14,21,8
20210215,13,17,10
20210216,11,17,2
20210217,13,26,2
20210218,24,29,15
20210219,18,31,6
20210220,19,36,4
20210221,33,49,24
20210222,42,48,36
20210223,45,62,34
20210224,51,65,38
20210225,44,53,33
20210226,40,47,34
20210227,47,55,43
20210228,58,69,44
20210301,46,49,32
20210302,38,52,27
20210303,44,66,28
20210304,50,62,37
20210305,42,51,31
20210306,43,56,29
20210307,43,62,28
20210308,49,67,33
20210309,52,72,37
20210310,60,71,51
20210311,67,71,53
20210312,55,64,48
20210313,54,60,45
20210314,49,54,43
20210315,49,51,41
20210316,50,57,45
20210317,52,63,44
20210318,57,62,42
20210319,45,56,35
20210320,46,65,32
20210321,50,69,32
20210322,57,71,42
20210323,62,70,56
20210324,65,76,51
20210325,57,68,50
20210326,56,64,47
20210327,58,80,45
20210328,57,61,37
20210329,48,64,32
20210330,60,77,45
20210331,53,59,37
20210401,40,49,30
20210402,38,53,25
20210403,48,68,33
20210404,59,77,43
20210405,63,79,45
20210406,67,83,51
20210407,71,84,57
20210408,65,69,57
20210409,67,86,54
20210410,66,72,54
20210411,58,70,47
20210412,58,75,42
20210413,61,68,54
20210414,59,69,48
20210415,53,63,38
20210416,52,64,40
20210417,54,61,43
20210418,50,66,37
20210419,54,69,39
20210420,51,62,33
20210421,40,54,33
20210422,46,57,32
20210423,50,63,43
20210424,54,55,50
20210425,55,67,46
20210426,59,78,42
20210427,72,83,60
20210428,72,79,66
20210429,68,71,54
20210430,63,76,50
20210501,60,77,45
20210502,65,71,56
20210503,66,79,59
20210504,68,73,55
20210505,57,65,46
20210506,54,67,44
20210507,55,70,41
20210508,55,58,43
20210509,58,69,46
20210510,51,63,40
20210511,55,65,42
20210512,56,66,44
20210513,56,69,43
20210514,57,72,41
20210515,58,72,43
20210516,62,75,56
20210517,68,78,60
20210518,69,78,63
20210519,72,80,65
20210520,76,86,65
20210521,74,84,60
20210522,73,87,58
20210523,76,89,61
20210524,77,89,64
20210525,77,90,64
20210526,74,77,64
20210527,71,82,62
20210528,68,75,52
20210529,53,59,48
20210530,57,71,42
20210531,62,76,49
20210601,65,72,58
20210602,65,75,61
20210603,68,77,60
20210604,71,86,57
20210605,74,87,61
20210606,74,83,69
20210607,75,83,70
20210608,75,79,72
20210609,74,81,71
20210610,75,82,70
20210611,78,91,70
20210612,82,95,70
20210613,81,91,71
20210614,79,93,61
20210615,75,84,60
20210616,74,86,62
20210617,75,88,61
20210618,81,92,72
20210619,80,89,72
